author,description,experiment_id,id,inserted_at,updated_at,RT,condition,correctness,f,j,keyPressed,size,trial,trial_number,trial_type,comments,dominantHand,education,endTime,f,j,languages,startDate,startTime,timeSpent
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,850,conjunction,correct,absent,present,j,5,positive,5,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,2468,conjunction,correct,absent,present,f,30,negative,6,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,814,conjunction,correct,absent,present,f,5,negative,7,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,1005,conjunction,correct,absent,present,j,30,positive,8,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,798,feature,correct,absent,present,j,5,positive,9,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,826,conjunction,incorrect,absent,present,f,1,positive,10,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,926,feature,incorrect,absent,present,j,5,negative,11,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,747,feature,correct,absent,present,j,1,positive,12,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,698,conjunction,correct,absent,present,j,15,positive,13,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,1495,conjunction,correct,absent,present,f,15,negative,14,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,1542,feature,correct,absent,present,f,15,negative,15,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,693,feature,correct,absent,present,j,15,positive,16,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,1422,conjunction,correct,absent,present,f,15,negative,17,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,703,conjunction,correct,absent,present,j,5,positive,18,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,771,feature,correct,absent,present,f,1,negative,19,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,915,conjunction,correct,absent,present,f,5,negative,20,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,730,feature,correct,absent,present,j,1,positive,21,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,880,conjunction,correct,absent,present,j,15,positive,22,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,587,feature,correct,absent,present,j,15,positive,23,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,1723,conjunction,correct,absent,present,f,30,negative,24,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,1054,feature,incorrect,absent,present,f,30,positive,25,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,1272,feature,correct,absent,present,f,30,negative,26,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,813,conjunction,correct,absent,present,j,1,positive,27,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,1173,conjunction,correct,absent,present,j,30,positive,28,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,626,feature,correct,absent,present,j,5,positive,29,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,844,conjunction,correct,absent,present,f,1,negative,30,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,1209,feature,correct,absent,present,f,15,negative,31,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,826,2018-05-05 09:18:12.942967,2018-05-05 09:18:12.942992,754,feature,correct,absent,present,f,5,negative,32,main,,right,BSc,1525511894445,absent,present,973122,Sat May 05 2018 11:04:12 GMT+0200 (Mitteleuropäische Sommerzeit),1525511052630,14.03025
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,485,conjunction,correct,absent,present,j,15,positive,1,practice,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,2296,conjunction,correct,absent,present,f,30,negative,2,practice,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,1309,feature,correct,absent,present,f,5,negative,3,practice,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,1710,conjunction,correct,absent,present,f,1,negative,4,practice,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,909,feature,correct,absent,present,f,1,negative,5,practice,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,1711,conjunction,correct,absent,present,f,15,negative,6,practice,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,1484,conjunction,correct,absent,present,f,5,negative,7,practice,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,1293,feature,correct,absent,present,j,1,positive,8,practice,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,2575,conjunction,incorrect,absent,present,f,30,positive,9,practice,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,788,conjunction,incorrect,absent,present,f,1,positive,10,practice,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,2652,feature,correct,absent,present,f,30,negative,11,practice,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,1985,conjunction,correct,absent,present,j,5,positive,12,practice,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,1413,feature,correct,absent,present,j,30,positive,13,practice,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,1880,feature,correct,absent,present,f,15,negative,14,practice,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,1154,feature,correct,absent,present,j,15,positive,15,practice,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,826,feature,correct,absent,present,j,5,positive,16,practice,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,899,feature,correct,absent,present,f,1,negative,1,main,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,1126,feature,correct,absent,present,j,5,positive,2,main,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,861,feature,correct,absent,present,j,1,positive,3,main,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,781,feature,correct,absent,present,j,15,positive,4,main,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,1360,conjunction,correct,absent,present,j,15,positive,5,main,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,2241,feature,correct,absent,present,f,5,negative,6,main,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,1158,feature,correct,absent,present,j,30,positive,7,main,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,2681,conjunction,correct,absent,present,f,30,negative,8,main,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,1517,conjunction,correct,absent,present,f,1,negative,9,main,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,1580,feature,correct,absent,present,f,15,negative,10,main,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,2577,conjunction,incorrect,absent,present,f,30,positive,11,main,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,981,conjunction,correct,absent,present,j,1,positive,12,main,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,716,conjunction,correct,absent,present,j,5,positive,13,main,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,1012,conjunction,correct,absent,present,f,5,negative,14,main,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,2455,feature,correct,absent,present,f,30,negative,15,main,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,1461,conjunction,correct,absent,present,f,15,negative,16,main,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,660,conjunction,correct,absent,present,j,5,positive,17,main,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,1022,conjunction,correct,absent,present,j,30,positive,18,main,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
MF,Treisman & Gelade (1980) Exp 1,FeatureIntegrationICNP18,827,2018-05-05 09:18:59.940038,2018-05-05 09:18:59.940051,2493,feature,correct,absent,present,j,15,positive,19,main,,right,BSc,1525511939158,absent,present,972460,Sat May 05 2018 11:07:31 GMT+0200 (CEST),1525511251279,11.46465
